heartbeat_signals,label
"0.30394437596693835,0.3013576612725585,0.29536992042569477,0.28695386174324766,0.27751802886914045,0.2690216863284689,0.2622878258194673,0.256433741009334,0.2502595909217232,0.24328186129544221,0.2358599217143551,0.22835097331529786,0.22013283838156333,0.21005780835847926,0.19740711229139357,0.1818532750299563,0.16310009167524536,0.14095927638304973,0.1155491276287956,0.08703376507796437,0.05523246590596867,0.02027515465885732,-0.016756807796915518,-0.054655093416360045,-0.09200767969967988,-0.12683625488514855,-0.15775172865006748,-0.1841188945132502,-0.20551107258207174,-0.221943583780904,-0.23368364585540613,-0.24094269637781657,-0.24389998183199418,-0.2428492964040535,-0.23846015913673357,-0.23155804528724422,-0.22301422291266387,-0.21392718562056595,-0.2054103804339235,-0.19822298204102995,-0.1924647022886874,-0.18743871068147744,-0.1822852165323074,-0.176440790522837,-0.16967040432666652,-0.16266362199804224,-0.1571800581805155,-0.15502324079610413,-0.15745913289308505,-0.16557020585893462,-0.17985095862927142,-0.19893913513187822,-0.21913284624418877,-0.23604654482115578,-0.2475171566569086,-0.25428084577275895,-0.2575230376544529,-0.257226028866769,-0.25325626893917225,-0.24632260656873933,-0.23677316148271205,-0.2234675280807898,-0.204739974800144,-0.17994868300917538,-0.150319216909579,-0.118766934708258,-0.08840582377835005,-0.0606120043910528,-0.034655691093330276,-0.009415281822203692,0.014659725018936254,0.03599676621116782,0.054009983011325036,0.06946352972794684,0.08320842632707687,0.09551274736497395,0.10610437858087512,0.11475503166360196,0.12191983335108025,0.12872276039762162,0.13597305309214897,0.14350998008016091,0.15108388472781675,0.15881019159363852,0.16653850604789305,0.17360535771487223,0.1790715766284654,0.18249974503849323,0.18399617207455296,0.1834172675837393,0.1805877446513722,0.1758550406959954,0.16991996279705318,0.16388130015971974,0.15887629684327093,0.15525673281495542,0.15266559305851754,0.15097686190967466,0.15051560273922876,0.15131110868609088",0
"0.012277840040744281,0.014327189081964786,0.015599631480057663,0.0165753700323768,0.017487778172361246,0.01839067198696384,0.019313902131186,0.02029564078936119,0.021348214815419236,0.022471130160036462,0.023642567248544133,0.024764762697807502,0.025717569977577653,0.02648521821911856,0.027103067531510927,0.027421727667372442,0.027118730098030397,0.026133582272449885,0.02490879411071853,0.023967268885087573,0.023449882513495696,0.02324453980066185,0.023270904567892298,0.023443839026270008,0.02359982219737293,0.02361433999604079,0.02354523606997512,0.02363513361114554,0.024088784535683236,0.024768363402108196,0.025224853554853127,0.025186059967049992,0.0249197258432369,0.024943907680353206,0.025425397976692243,0.02600604681003091,0.02625317393312457,0.026168381127250423,0.026213887725945212,0.02698959077566064,0.028873263613954356,0.03175789342358269,0.03512332136257919,0.03842304282791327,0.04131208569566115,0.043595949939451525,0.04525369924542137,0.04645689915018748,0.047253861509381476,0.04725611110332127,0.04580872570289303,0.0423690174314241,0.036583287058625694,0.028081204337863888,0.01635707525115153,0.000928723770767359,-0.018320560699216226,-0.04084414729402744,-0.0654826746062718,-0.09087218650687112,-0.11580932094043109,-0.13938911111799132,-0.16100160597599852,-0.18026375297577588,-0.19701435316832897,-0.21126022714076576,-0.22284047098254478,-0.2311447673249356,-0.2353754374817254,-0.2351176342016399,-0.2305028343927208,-0.22183073432251466,-0.2093576000882612,-0.19360226815693327,-0.1755074179852002,-0.15604074634948648,-0.1358093398071709,-0.1151157003536589,-0.09411710054987235,-0.0728045714576808,-0.05099777052093182,-0.028578955059632843,-0.0058883285617941095,0.0161921139689592,0.03686913640100295,0.05621509374620165,0.0750383741904374,0.09393993462339897,0.11272465668872572,0.13064067380724795,0.1468465315857897,0.16066901347511517,0.17176008985254881,0.18020917282634544,0.18638830281488422,0.19055124588980207,0.19273214870504451,0.19319429503288138,0.19287638904149212,0.19326575543490185",0
"-0.045440277756016535,-0.03978155494271847,-0.03646740571301202,-0.03423505713260468,-0.032808376599361505,-0.0300196027442658,-0.02672296613916665,-0.024368316019054634,-0.022570323205691814,-0.021749408349069528,-0.020652504327822868,-0.018864767490331114,-0.016860326533816236,-0.014617507712547023,-0.011951390520054284,-0.011021951908786506,-0.009597723383385326,-0.008011901673588076,-0.00660019883205798,-0.004227092875607838,-0.002323901458039998,-0.0019712131313436715,-0.00039368223966333715,0.0012349739318667646,0.003590277589551799,0.004264326822862832,0.004811740101015524,0.005412243368130773,0.006293797420757211,0.00606118731876254,0.004884677265784065,0.0047991361397864,0.005544385516111222,0.009104258434463969,0.012669927426825572,0.013185125456739638,0.013257815632645761,0.011862332806846773,0.01021397600739378,0.011038259705999323,0.01425289992332092,0.019322671722367638,0.02006897326922648,0.019016402465736007,0.01819422647690934,0.01838551490566334,0.019540127336279314,0.020685534891464435,0.023354428010625497,0.02323308154380943,0.021790702242831125,0.021583748263508895,0.02236879737994471,0.02461456644640965,0.027196485680996002,0.028757676246703084,0.029969360591697705,0.030830139379171576,0.030656622619996354,0.03228773145119365,0.03361507811524739,0.033686032421400794,0.030845294718157015,0.028512869722051,0.02708237715482288,0.02610478975662675,0.02585171371373164,0.02499396242583629,0.023262793411273325,0.023647288225890697,0.02287450286352928,0.021257726351702727,0.019513559267767627,0.01678611423305934,0.013793131626904903,0.013216885321799557,0.01329901372739846,0.012352543921335682,0.009513549891531123,0.005719075759616395,0.002760754199592992,-0.0026694196222147304,-0.008529705855289574,-0.014911775807789338,-0.0196595986487291,-0.019223041730755015,-0.019048428021563396,-0.021404147389595923,-0.02448702933938475,-0.027010188285907837,-0.028827122615904505,-0.03247472475286762,-0.03688145943589895,-0.03940969899651209,-0.042990227353351715,-0.04580116645137536,-0.04719414279110104,-0.047407894639535805,-0.04828820426679367,-0.055551761930084625",0
"0.01801363813076151,0.018339692093468238,0.01860711994718381,0.018820474967381505,0.01898619246470825,0.01911138313343915,0.019203101279680314,0.019267859684442078,0.019310599557437504,0.019333582376887794,0.01933494584913189,0.01930838505292093,0.019241484614722963,0.01911576939510775,0.018907124050228846,0.01858732744437208,0.018125680217563035,0.017491498204986862,0.016655711736765125,0.015593069238666053,0.01428384202789569,0.012714457462719396,0.01087903610795727,0.008780430178364315,0.0064313309964512885,0.00385588548531866,0.0010899988007144965,-0.001818857597544292,-0.004813237379269329,-0.007828534057078099,-0.010796764692462548,-0.013650860184699652,-0.016328829837688158,-0.018778357906973887,-0.020958167597177658,-0.0228401937871146,-0.024409698096978513,-0.025664645074132488,-0.02661387764480167,-0.02727605974837718,-0.0276770925354203,-0.027848329733140165,-0.02782382604025345,-0.027637764407269252,-0.027322006266623268,-0.02690401418275886,-0.026404983061794,-0.0258390954437394,-0.025213611563140594,-0.02452986661930274,-0.023784818071270815,-0.02297322038430217,-0.022090017182609455,-0.02113181917486885,-0.02009825289808849,-0.018992881427002156,-0.017823506332053228,-0.016601490799994525,-0.015341351642370375,-0.014059635130190075,-0.012773655908208642,-0.01150056989611676,-0.010255551086252451,-0.00905127745507947,-0.007896954334152426,-0.006798284901253098,-0.00575772498350462,-0.004774680019860266,-0.0038466056477101662,-0.0029695177191091937,-0.002138593969006411,-0.0013476389075601381,-0.0005894391610912174,0.0001449459780399412,0.0008668507827671763,0.0015892769896585918,0.002326801964426712,0.003093970914060634,0.0039038782430405785,0.004766266545748923,0.0056857290393094555,0.006660907458875176,0.007685098512375206,0.008745902938017153,0.009827847615327115,0.01091374654290573,0.011986651307695573,0.013031393423857387,0.014035611871383897,0.014989921814740978,0.01588832605719158,0.01672732644756052,0.01750640829140091,0.018226563628570655,0.018890706831767606,0.01950265093249398,0.020067134036847453,0.02058899402484186,0.02107259170692176,0.02152174800556102",0
"-0.21356720060043458,-0.21541433204569257,-0.21934250674679368,-0.2243304279109008,-0.22930470556903526,-0.23339645576408696,-0.23601717341183823,-0.23678340102043113,-0.23539567198020506,-0.23155106884134635,-0.22489368369287155,-0.2149843912157033,-0.201309466944046,-0.18337772444840403,-0.1609102975074867,-0.13403417391444036,-0.10335404002683264,-0.069842100812888,-0.0346097443384695,0.001308459342447471,0.03704521835920924,0.07185641059204509,0.10501437253443216,0.1357474736500626,0.16327162770311346,0.18688772342539836,0.2060695004820898,0.2205013549266048,0.23006855767034193,0.23483412218969435,0.2350123943218353,0.23094032126503436,0.22303481697946234,0.2117460257844281,0.19752349331438787,0.1808252001143061,0.16216829493228627,0.1421838161241483,0.1216199725753487,0.10127925104384208,0.08191708964707659,0.06416276323242767,0.04849322738414222,0.03525862309817243,0.024721883351383228,0.01708632839762056,0.012505151567376721,0.01108330630791099,0.012863114335939146,0.017781642252503504,0.025616551364291945,0.03596891139486261,0.0483130115610573,0.062094148887756745,0.07681369236862048,0.09205791551727358,0.1074598486371979,0.12263819083548141,0.13716160240970685,0.1505677078997886,0.16240861234775697,0.17228135646571605,0.17982166356261223,0.18469150950500576,0.18659748263032147,0.1853500973398491,0.18091333868699136,0.1733948210675408,0.16297123973934333,0.1498114695287586,0.13405809474947125,0.11587252495805864,0.095486000435274,0.07321294728887581,0.0494202265924186,0.024494586574163674,-0.0011658380172932248,-0.02713265619075768,-0.05293628070543341,-0.07808091990163779,-0.10207851018036743,-0.12447189959328425,-0.144838379329751,-0.16277922780690657,-0.17791219578579404,-0.18987465780336965,-0.19835185295719404,-0.20312893933221263,-0.2041561150777675,-0.20158240262211857,-0.19572768500453785,-0.18698406796397857,-0.175688418657227,-0.1620641990053353,-0.14630464720842049,-0.12881118212627957,-0.11045509572851817,-0.09271776239172369,-0.07756632135434957,-0.0670612677167352",0
"0.008847411229873484,0.008355603753823878,0.007660891431506594,0.0068064186111411185,0.005826257645696956,0.004727132940623529,0.0034740241917883084,0.001989554559852856,0.00018019880011483844,-0.002011828306783158,-0.004555995687627712,-0.007312765774132486,-0.010054020204616355,-0.012511876660555494,-0.014425807232770486,-0.015575838483173291,-0.015801437155698792,-0.015016998471868919,-0.013221582649034995,-0.010499690286651167,-0.007007446167745358,-0.0029493480733432456,0.0014525552756968936,0.005984471146218199,0.010458159184320696,0.01470765388200258,0.018570877873103655,0.02186374738855291,0.024369596980220638,0.025855047451198616,0.02611229425369992,0.025002973685136435,0.02248541101646734,0.018613275718542054,0.013520975920821566,0.007417017392622762,0.0005985732991910762,-0.006536379156345659,-0.013506554750244565,-0.019809461234486448,-0.025002292850846465,-0.02876946055580006,-0.030942301713517875,-0.03147847438398678,-0.030421653513367522,-0.027883570740006795,-0.024051663273928922,-0.01920066360286695,-0.013673739612162469,-0.00783730608350713,-0.002030701344167097,0.0034644995306150513,0.008435882764170777,0.012730610993954079,0.01623924645136322,0.018879531863418255,0.020593886898710303,0.021351626086788072,0.021147203692241694,0.01999367332269587,0.01792892006712501,0.015034089914843906,0.011455808274191789,0.00740489929659947,0.0031314267718099455,-0.0011086886598890011,-0.005071072616451434,-0.008526407886922147,-0.011262587050372017,-0.013106376158439997,-0.013956346294446854,-0.013811462917832355,-0.012773119245650649,-0.01102399743490785,-0.00879168412457471,-0.006314658871500511,-0.0038150397490530723,-0.001486311830590139,0.0005136988176948319,0.0020659365363069095,0.003101328956424978,0.003615633619456698,0.0036798636734682,0.0034239342179226105,0.002994559637787244,0.0025007879282745067,0.001987011063302447,0.0014512014458304516,0.0008939300815730168,0.0003508104961206411,-0.00011444879914797659,-0.0004400203468269519,-0.0005756556002029997,-0.00046625721482339635,-4.169317998012692e-05,0.0007508590148831672,0.001884379623872983,0.003204077698874392,0.004434986876302654,0.005250256702000893",0
"0.19535794814897,0.18880047303145098,0.1799041962187271,0.169626987495199,0.15876176707894807,0.1478857476335229,0.13734747732260377,0.12702732085405133,0.11608113352257465,0.10299952398426848,0.08613564482540315,0.06465404128236907,0.039317330972750586,0.012172070305493943,-0.01487947094648634,-0.041272138855476204,-0.06766829040177758,-0.09492438953065929,-0.12311066480301491,-0.1511977613066975,-0.17746394230899099,-0.20014648459238882,-0.21787406620606298,-0.22994978267515243,-0.2366054558749635,-0.23889964152237897,-0.23802166717384265,-0.234469130439376,-0.22788456362127074,-0.21772224887157954,-0.20412467986607297,-0.18831939566657319,-0.1722858705483623,-0.15795037034143133,-0.14650726674624726,-0.1382773606516703,-0.13298940221875433,-0.13000749499406306,-0.12813401309414552,-0.12526870065203477,-0.11865788752331818,-0.1059690835280358,-0.08648279196947084,-0.06144232406637817,-0.03333721557543301,-0.004799050531350435,0.022155286948545516,0.046418735605986194,0.06780961224042059,0.08676956360067778,0.1037894099136194,0.11896498792224186,0.13201525185229857,0.14257371834796828,0.150350067014978,0.15517691680398826,0.1571276430100339,0.15652421081173418,0.15378533412339013,0.1494091578757648,0.14405197474019316,0.13841949732012004,0.1331302279206683,0.12891666338248697,0.12684207709785444,0.12784205196483955,0.13188078238954448,0.13778104328623697,0.14393837413045119,0.1491221750300935,0.15281827655920321,0.1552508216324764,0.1572653153001926,0.15996123468285195,0.16414780137373686,0.1700052126190018,0.17706844690767254,0.1843348238978051,0.19034062953744402,0.19325007579544817,0.1910873845171016,0.1819821505607545,0.1642702847136227,0.13674028704911934,0.09937206736488058,0.05427858885575687,0.005891862656830726,-0.04031300797237414,-0.08006773306112702,-0.11207913314557394,-0.13807818045047737,-0.16128405032874515,-0.18456095908994108,-0.20926673165798126,-0.2349909294462491,-0.25994345554113285,-0.2816509679418846,-0.2979358256736353,-0.30817488152659367,-0.3139432270952045",0
"0.14911177885410004,0.14188869370099452,0.12985839442221303,0.11577056115158718,0.1032264425005899,0.09453173862728363,0.0884298605770348,0.07971011637773232,0.06267057937727798,0.0355390608792331,0.0024264540619403224,-0.029269106837326156,-0.05387921342980767,-0.06906445376443138,-0.07441874695185158,-0.0712833794752053,-0.062449897989601044,-0.051144054403922404,-0.0400091882650087,-0.030389488256199013,-0.02300817989928873,-0.01867076654683865,-0.017211487063572103,-0.017255459398229853,-0.018246562361344684,-0.020714635405547147,-0.024606970475786846,-0.02967285498162929,-0.0360599167400623,-0.043129863212756595,-0.04924880738643418,-0.05293066237037465,-0.05269753143354898,-0.047070970953719746,-0.0366012755504085,-0.023757964161604223,-0.010850970601207849,0.00016611074392135217,0.00757981009639111,0.010349491126265611,0.008350383126670996,0.002833775944305672,-0.0042553388797495345,-0.01198809433605745,-0.02039364262732972,-0.02931486310796874,-0.0381766725795782,-0.045870101971374325,-0.05104417476566468,-0.05293805140532516,-0.051696735790577444,-0.04794986972274319,-0.04285618082817588,-0.038633942560502635,-0.037491835030431395,-0.03959516863164193,-0.043630221918301085,-0.04872364832870266,-0.053941846040933064,-0.0579553994517223,-0.0603396350884849,-0.06229729831160903,-0.06555753569800932,-0.06910533426825653,-0.06806104267463976,-0.05795500354261354,-0.03931422818465953,-0.01664279672633478,0.005316978487892934,0.02347209161643747,0.03692154030529071,0.04680289933878669,0.05489650241546555,0.062461476048439296,0.0702781243977392,0.07856433646234473,0.08689364916406725,0.094778539503935,0.10207516693291513,0.10856924697549614,0.11344160151907828,0.11538495341704036,0.11311034705444958,0.10620254052937927,0.09540578387368834,0.08170531334322051,0.06591131939444236,0.04864623019576081,0.03028274908769321,0.011572575896425755,-0.006021143456468994,-0.021078678698379892,-0.033043330162616374,-0.04224650530987803,-0.04916944256315503,-0.05373825313642876,-0.05583186667735375,-0.05598562259620492,-0.054887689857861466,-0.05376361468205484",0
"-0.0406719699662965,-0.03960424015375162,-0.03799646360662194,-0.03605037122456123,-0.03352154787107363,-0.03061856651538975,-0.028062698710905404,-0.026030479267465108,-0.02386234445717269,-0.02100281513100866,-0.017785103115337687,-0.014826703317153935,-0.012082246829557143,-0.009233418015126758,-0.00652508705610723,-0.004190777685295449,-0.0019449400266333353,0.0002795607068278944,0.002234369085699667,0.003846854580528886,0.005095850322950322,0.005964340730904481,0.006699971048810964,0.007815526477419106,0.009634883928981196,0.01195747950251067,0.014376490645031013,0.01650626190440235,0.01794046601808695,0.018353037407875642,0.018013300825152255,0.01764981461090796,0.017571159145096008,0.01713247940965433,0.0156353150096215,0.0134574276896458,0.011485198262955913,0.010254452967642158,0.00982234356093126,0.009888582438634946,0.010347979620448299,0.0112396297338969,0.012320512451440585,0.013569364736600146,0.015073259844104868,0.016474087281716506,0.017242371528416747,0.01718871231242725,0.0166584366709425,0.016402172001475153,0.017044865613874343,0.018385843383953063,0.019395284887120657,0.01954338715761369,0.01916926425559606,0.018408722189474286,0.01736271292095777,0.01646418134759434,0.015954445577849384,0.01573807990642002,0.015582235766085015,0.015280734367202831,0.014772209350874565,0.014039790325081842,0.01307058164573059,0.012050194814412761,0.01114894686850412,0.01029344955928179,0.009400331518126689,0.008542088246150228,0.007618868388598712,0.006518745910366086,0.005615415553928202,0.005082292105793901,0.004439664893089023,0.003273981872050195,0.0016161684961652836,-0.000447312203413476,-0.00281094183774032,-0.005400139286826365,-0.008255531669400887,-0.01113881361587543,-0.01361602930875604,-0.015486206667057557,-0.01664605911892716,-0.017173599820290257,-0.017431956026604748,-0.01763822679503712,-0.01775004927360538,-0.017770715354060124,-0.0180629199814785,-0.018859860435157038,-0.019782536235923253,-0.020438730187637234,-0.020805662015534854,-0.02091621585219784,-0.020732573655828895,-0.02020476680352687,-0.019511231603069293,-0.019054328686228694",0
"-0.02112179324701212,-0.020649929894289917,-0.01995266792877158,-0.019097045807174348,-0.018180103968916235,-0.017297891918314615,-0.016502947885247657,-0.015777186325760285,-0.015044287004421952,-0.014216590095520856,-0.013249751186876935,-0.012170455715770183,-0.011059009215677318,-0.01000067657484105,-0.009039377480716732,-0.008166919594032027,-0.007347539097995653,-0.006546865984660227,-0.005733019474162299,-0.0048590042363411134,-0.003858328823971635,-0.0026761292207468645,-0.0013132735557118136,0.00016047482413640568,0.0016426863632796052,0.0030566734900684955,0.004389929000295667,0.00568752042923952,0.007012915301701894,0.008404650056339932,0.00985780347915824,0.011332203798721185,0.012774210723439428,0.014132387946891145,0.015365670282752195,0.016453168664378626,0.017405081647230092,0.018258551505819925,0.019049870135819158,0.01978112858344977,0.02041150316977705,0.020881911017819443,0.02115398881188446,0.021229224069124975,0.021139156077579505,0.020924337417026276,0.020619241906300795,0.020241391216261423,0.019774786795677596,0.019156326154225328,0.01829424186173151,0.017121101650422882,0.015644116424010035,0.013946774409302268,0.012145304951767383,0.010339626778303204,0.008596413030330013,0.006958239977896047,0.005455768634176267,0.0041074738567001,0.002909938918330912,0.0018282696771056983,0.000799413370256713,-0.00024488919167281464,-0.001339506994920081,-0.0024619361665516454,-0.003538675611775337,-0.004482101119492557,-0.005228607226203705,-0.00575888817580783,-0.006095228067943596,-0.006288129120571806,-0.0063957461034503255,-0.0064678656973350054,-0.006536981313791053,-0.006619980313972429,-0.00671939588076019,-0.006815386339240288,-0.006859818410378499,-0.006793199010051272,-0.0065871283682009535,-0.0062857897040592,-0.006002582320346665,-0.005863471427928778,-0.005933753193172957,-0.0061844825468325565,-0.006518088643923253,-0.006827920412616574,-0.0070448099059425145,-0.007153876559007719,-0.007190737565389953,-0.007228134035725545,-0.007350030225088483,-0.007611074969086043,-0.007998696143325316,-0.008430270344594218,-0.008791578975804577,-0.008996191784691805,-0.009023596991099572,-0.008914133311045937",0
"-0.39444912220302214,-0.3730129324141569,-0.358935927038336,-0.3113941219268952,-0.24928706603073786,-0.19727343248240076,-0.13207638841140334,-0.08722607929693743,-0.08716403819401847,-0.08346400826995937,-0.0818003408585152,-0.06908217580651699,-0.061194642590508386,-0.062193041411649774,-0.07000394885165007,-0.07054377570327061,0.03866844347788517,0.1636564044954427,0.13602086845423714,0.13236997754610905,0.17394524442691192,0.20843345173783473,0.22844259700320496,0.23871713354214302,0.24535090912773222,0.23843491448676252,0.22660704762754724,0.216748788707119,0.19620930336971557,0.1670832113997632,0.16597170820256316,0.16619249215252038,0.16624391768210908,0.1626084338562219,0.1536042340508372,0.13762127315165182,0.11973167350580707,0.1127515267891436,0.10615477580786795,0.1049731455307227,0.11978483943360183,0.14520307105906768,0.13670533379083213,0.1435242252380535,0.14753841644765683,0.13795184329499868,0.11934375537813766,0.1091036377036104,0.10993370407490438,0.0927831646932405,0.07402179345423515,0.07113652333576398,0.0732833707838022,0.05779267932584092,0.03154404146984979,0.01098101067928392,-0.02225530755028156,-0.0529128137282049,-0.06273266243660322,-0.07811722702176094,-0.11307138227158817,-0.1304132884217226,-0.1400192666494613,-0.15659519713449596,-0.17482534604515665,-0.19241881295702767,-0.2102657976181459,-0.22447018090278653,-0.22564616189161013,-0.21935080008309482,-0.21303889765076695,-0.20479153185995025,-0.20079208403327345,-0.19922057213005448,-0.1982333841268701,-0.19721817288011737,-0.19627416310828824,-0.19029013186813365,-0.1701437271128288,-0.14836440986789273,-0.14238601836008596,-0.14248995989829968,-0.13050906748793964,-0.10676884070983453,-0.11059399782294507,-0.04802424741303006,0.03267452885084647,0.02311332589004668,0.07362650576335766,0.14178348284501052,0.13066162122167152,0.13522156923026843,0.15652489535676,0.18013449678197274,0.19384115806871138,0.17887118618333853,0.16494885140801577,0.13667579139436858,0.0886244419260426,0.06745975131709667",0
"0.02117672207040386,0.033694187097104505,0.05368568679328311,0.07644341224977368,0.09484340464888288,0.11273274956843957,0.11574117934404349,0.11384438681354545,0.11222527195949952,0.11149852740082694,0.11484770071926956,0.11901178360856965,0.12437389683262529,0.1162668470249531,0.10619603574555012,0.0969467146322496,0.09372066969617754,0.08547597837467735,0.07781081037817889,0.07574863008183677,0.061633988320456884,0.05850249346851632,0.054564751741029656,0.035121315872516816,0.00586143121196879,-0.029747266201238534,-0.06238845215682026,-0.08944704822670674,-0.1253368778626331,-0.15301773050254347,-0.169741567557141,-0.18200101308742014,-0.193885590484323,-0.20471700058826167,-0.21298858312567817,-0.2175206425967408,-0.22220055879926345,-0.22110021471621932,-0.2144682905941311,-0.2120053620921428,-0.2067641952028803,-0.19607359218464768,-0.18527625141710774,-0.17833713954568467,-0.168098518416886,-0.1553857659511045,-0.13604569177575437,-0.1154940495891035,-0.09535711917689133,-0.08333033691492514,-0.07650165457331091,-0.0570638323679751,-0.019121420720339226,0.014888050867552231,0.028804697127246225,0.02702561145445153,0.03051561263037416,0.03786821089830019,0.03796455013567492,0.03520541580521599,0.0358688566272198,0.034087577265147474,0.04128239907805131,0.06048384645231178,0.07080577053253517,0.06843273299191543,0.07050761475474654,0.07372998870485806,0.07605762080027834,0.0792455964527041,0.09813719782753788,0.12311071673465257,0.16275100252501482,0.18773512937476797,0.1938277228720873,0.18534519725529783,0.17539778594115965,0.16490148236470178,0.15754386725882683,0.15449788815806106,0.1459131035128823,0.1041598444488541,0.06211392346156511,0.04727372195285548,0.0317061665454674,0.02927460829247802,0.023614712721349657,0.018179665870485362,0.01773016178101844,0.00750868924316947,-0.009856913258989686,-0.01989390043420356,-0.03486375744740806,-0.05404025796614668,-0.07262967243651708,-0.09396146850533543,-0.11304044457843487,-0.12554870102047586,-0.1356405302672744,-0.14257390403246384",0
"0.13560407506454933,0.13365701498692137,0.12992905852572487,0.12434356824647494,0.11692599012970653,0.10786168466882504,0.09748714040428388,0.08623989015455133,0.0745993264140277,0.06303244997362276,0.051941489229521715,0.04161673796728274,0.03221246796061486,0.02375602708136279,0.016181705004792907,0.009363147424362922,0.003134378742726568,-0.0026899666176926906,-0.008281869169939199,-0.01376505225883809,-0.019205308445422814,-0.024639220166672055,-0.03011145645185495,-0.035679027134920216,-0.041374735935637535,-0.04717415256788657,-0.05300370953822478,-0.05878111834498809,-0.06443961137509999,-0.0699181346081971,-0.07513613845003361,-0.07998003562380171,-0.08429655163997268,-0.08788652123252241,-0.0905038275217451,-0.09188677506557141,-0.09182651234941339,-0.09024710646763526,-0.0872415705786877,-0.08304014109013119,-0.07793320059181788,-0.0722054999840791,-0.06611093636338863,-0.059877791795162894,-0.053712939560136674,-0.04779253624333868,-0.0422448070893561,-0.03714364036054835,-0.03252001703849469,-0.028384934721115113,-0.024734729292698515,-0.021529060932364313,-0.018662560121300048,-0.015973325123711496,-0.01329746045969002,-0.010537632154575233,-0.007698023030983964,-0.004871311803078177,-0.002198124376051991,0.0001671945356556681,0.0020730889349192816,0.0033804254527210753,0.003987942139511619,0.0038750970281228314,0.0031404116655361636,0.0020048970125659815,0.0007753031560338852,-0.0002232079787725938,-0.0007220943334621255,-0.0005734020637037374,0.0002222547122607832,0.001536268047289624,0.0031679902478687627,0.004901598410964769,0.006549445025117784,0.007988240551436737,0.009196438026304654,0.010271515999377923,0.011399734285659352,0.012777213787114577,0.014521335323522039,0.01661693189346916,0.018923820714786183,0.021233060852588664,0.02334542119920749,0.02513583206208045,0.026580162813744285,0.027742602428734026,0.028741769251818566,0.02971442747643574,0.03079299748022693,0.032099965410936876,0.03374934826904111,0.035827481966069746,0.03834798177741158,0.04119897967244027,0.04413691022033503,0.046833939052463164,0.048960823765735156,0.05025077542383685",0
"0.12953076287910903,0.12288407664475809,0.11282942818658574,0.10079064359525107,0.08825365047947609,0.07645529042113879,0.06594150675325283,0.05677659257838155,0.04884039212759614,0.04208157285127204,0.03658575057603075,0.03214612514484759,0.028373523797235414,0.02530167421581732,0.022950257206041144,0.020763494968389265,0.01832655496548921,0.016016487044385797,0.014398286901836546,0.013151074866899176,0.011352165496746003,0.008381758956946692,0.004002292151446124,-0.0013961110700536072,-0.00689085941766493,-0.011937810720195868,-0.01658652392716617,-0.020613049050686616,-0.023753034241551535,-0.02673923186280075,-0.030458856843875615,-0.03510062465571864,-0.04094851520013576,-0.048639894154523244,-0.058871856468011574,-0.07184872004119225,-0.08642474594635652,-0.10058940919516862,-0.11257398208533825,-0.12109041376019941,-0.12535771153927852,-0.12538561114291524,-0.12224202472208401,-0.11726741320988329,-0.11092574406637964,-0.103082823356545,-0.0938283461244103,-0.08398991023487687,-0.07457486285591941,-0.06565500608281533,-0.05686864628458613,-0.04822341258605438,-0.04003687686652109,-0.03289929333260051,-0.02709515980453195,-0.022181195527367803,-0.017443448249860383,-0.012562990280978431,-0.007900684276444116,-0.0039547712886174174,-0.0008508899583030277,0.001566855457405314,0.0035661738960157813,0.0053525482268776195,0.0070952036752457495,0.008999880900159775,0.01140639734811591,0.01465824763400772,0.018726963389031126,0.02316002456104445,0.02731236369770272,0.03081009615067655,0.03401976286083286,0.0375951382429877,0.04128926296118024,0.04409615158331437,0.04571217887290578,0.046801538429079886,0.04777762749835569,0.0482329368893932,0.04777439291914251,0.04643223683547429,0.04452430667118476,0.04253663485792504,0.04048694445860648,0.038100479035546,0.0353482679304267,0.03244237706478727,0.0294041495113693,0.026058283167953236,0.02272799986654289,0.019835458111231635,0.017235424173321162,0.014840332273640525,0.012945243187551053,0.011445867819553257,0.0099574657650644,0.008387470054171467,0.006799953295020811,0.005194458349826278",0
